Date,Campaign,Channel,Impressions,Clicks,Conversions,Cost,Revenue,CTR,CPC,CVR,ROI
2025-11-03,Campaign_005,Facebook,81982,4126,152,403.35,6707.4,5.03,0.1,3.68,1562.92
2025-11-02,Campaign_002,Instagram,54904,4403,73,1305.67,2664.48,8.02,0.3,1.66,104.07
2025-11-01,Campaign_002,Twitter,42830,136,125,881.5,2592.98,0.32,6.48,91.91,194.16
2025-10-31,Campaign_004,Twitter,48065,3937,176,3249.16,8451.16,8.19,0.83,4.47,160.1
2025-10-30,Campaign_006,Instagram,30702,1794,103,4841.07,6997.23,5.84,2.7,5.74,44.54
2025-10-29,Campaign_004,Facebook,40608,4889,160,977.83,7962.12,12.04,0.2,3.27,714.26
2025-10-28,Campaign_008,Instagram,90339,1883,44,3618.59,6478.91,2.08,1.92,2.34,79.05
2025-10-27,Campaign_010,LinkedIn,98049,3775,131,4980.53,197.98,3.85,1.32,3.47,-96.02
2025-10-26,Campaign_004,Instagram,41718,2910,68,146.07,522.5,6.98,0.05,2.34,257.71
2025-10-25,Campaign_003,Instagram,25209,1479,48,4883.47,8463.9,5.87,3.3,3.25,73.32
2025-10-24,Campaign_003,Twitter,11409,3721,198,1099.13,4688.84,32.61,0.3,5.32,326.6
2025-10-23,Campaign_008,Facebook,71527,1522,107,1727.75,3334.91,2.13,1.14,7.03,93.02
2025-10-22,Campaign_008,Instagram,88319,889,29,3951.26,8444.53,1.01,4.44,3.26,113.72
2025-10-21,Campaign_005,Google Ads,84606,2869,39,741.97,6085.05,3.39,0.26,1.36,720.12
2025-10-20,Campaign_002,Instagram,39166,1648,174,2535.09,9197.06,4.21,1.54,10.56,262.79
2025-10-19,Campaign_005,LinkedIn,86441,15,38,718.85,955.33,0.02,47.92,253.33,32.9
2025-10-18,Campaign_007,Twitter,70650,4349,147,933.18,2700.26,6.16,0.21,3.38,189.36
2025-10-17,Campaign_005,Instagram,81288,2060,64,2994.02,2306.21,2.53,1.45,3.11,-22.97
2025-10-16,Campaign_003,Instagram,87658,3722,11,3180.77,1213.02,4.25,0.85,0.3,-61.86
2025-10-15,Campaign_008,Twitter,96034,919,6,3712.11,6797.51,0.96,4.04,0.65,83.12
2025-10-14,Campaign_004,Google Ads,34838,1644,190,767.2,5690.76,4.72,0.47,11.56,641.76
2025-10-13,Campaign_008,LinkedIn,25110,4658,199,1816.36,2692.82,18.55,0.39,4.27,48.25
2025-10-12,Campaign_006,Instagram,14768,2782,80,3603.85,770.92,18.84,1.3,2.88,-78.61
2025-10-11,Campaign_005,Facebook,22230,2562,18,4460.68,7451.72,11.52,1.74,0.7,67.05
2025-10-10,Campaign_005,LinkedIn,4850,4313,143,155.57,3854.4,88.93,0.04,3.32,2377.6
2025-10-09,Campaign_004,Facebook,67819,421,150,4010.5,5004.36,0.62,9.53,35.63,24.78
2025-10-08,Campaign_004,LinkedIn,15551,3390,11,1727.39,5342.85,21.8,0.51,0.32,209.3
2025-10-07,Campaign_007,Instagram,2848,369,92,3290.69,8212.11,12.96,8.92,24.93,149.56
2025-10-06,Campaign_006,Facebook,3642,4219,168,4738.97,3461.41,115.84,1.12,3.98,-26.96
2025-10-05,Campaign_002,Google Ads,31188,4994,19,4946.32,2932.32,16.01,0.99,0.38,-40.72
2025-10-04,Campaign_002,Twitter,62033,691,191,2040.06,6528.32,1.11,2.95,27.64,220.01
2025-10-03,Campaign_002,Twitter,86201,3584,86,3996.17,3636.87,4.16,1.12,2.4,-8.99
2025-10-02,Campaign_002,LinkedIn,99221,2900,18,4873.55,8594.69,2.92,1.68,0.62,76.35
2025-10-01,Campaign_010,LinkedIn,89917,1081,198,2752.17,7652.7,1.2,2.55,18.32,178.06
2025-09-30,Campaign_008,Google Ads,11250,4225,138,3127.7,9065.26,37.56,0.74,3.27,189.84
2025-09-29,Campaign_009,LinkedIn,9876,462,94,2727.66,5486.46,4.68,5.9,20.35,101.14
2025-09-28,Campaign_002,Twitter,71227,3844,25,771.88,917.19,5.4,0.2,0.65,18.83
2025-09-27,Campaign_005,Facebook,1621,3303,72,4279.68,1593.8,203.76,1.3,2.18,-62.76
2025-09-26,Campaign_008,Google Ads,87411,2445,126,566.14,1875.77,2.8,0.23,5.15,231.33
2025-09-25,Campaign_010,Twitter,4440,1998,190,227.05,2576.5,45.0,0.11,9.51,1034.77
2025-09-24,Campaign_003,Twitter,32667,1843,29,2936.36,5786.59,5.64,1.59,1.57,97.07
2025-09-23,Campaign_006,Twitter,57662,1993,137,3085.14,8762.51,3.46,1.55,6.87,184.02
2025-09-22,Campaign_006,LinkedIn,51708,4067,78,4158.0,5582.19,7.87,1.02,1.92,34.25
2025-09-21,Campaign_008,Twitter,38732,1316,44,4205.34,5342.67,3.4,3.2,3.34,27.04
2025-09-20,Campaign_003,Twitter,99933,2213,74,2228.32,5048.08,2.21,1.01,3.34,126.54
2025-09-19,Campaign_006,Google Ads,67739,320,138,167.19,8295.23,0.47,0.52,43.12,4861.56
2025-09-18,Campaign_002,Instagram,47979,4721,114,1070.64,1706.12,9.84,0.23,2.41,59.36
2025-09-17,Campaign_008,Facebook,84022,4932,89,2699.13,1369.53,5.87,0.55,1.8,-49.26
2025-09-16,Campaign_001,Facebook,29699,137,85,2805.78,9093.16,0.46,20.48,62.04,224.09
2025-09-15,Campaign_004,Google Ads,98343,1472,161,2452.6,371.58,1.5,1.67,10.94,-84.85
2025-09-14,Campaign_006,Google Ads,51146,4133,144,3936.51,875.3,8.08,0.95,3.48,-77.76
2025-09-13,Campaign_009,Google Ads,72805,2126,0,1337.8,7621.87,2.92,0.63,0.0,469.73
2025-09-12,Campaign_004,Twitter,68284,638,116,1961.15,8855.69,0.93,3.07,18.18,351.56
2025-09-11,Campaign_009,Twitter,90441,4154,73,1819.47,1878.6,4.59,0.44,1.76,3.25
2025-09-10,Campaign_005,Twitter,98714,96,58,3956.46,7871.89,0.1,41.21,60.42,98.96
2025-09-09,Campaign_003,LinkedIn,62053,2365,145,3418.65,2660.55,3.81,1.45,6.13,-22.18
2025-09-08,Campaign_010,LinkedIn,71284,2549,156,2789.86,2618.07,3.58,1.09,6.12,-6.16
2025-09-07,Campaign_006,Google Ads,90150,2465,168,1389.07,6065.83,2.73,0.56,6.82,336.68
2025-09-06,Campaign_007,Facebook,85987,2576,177,3639.41,154.98,3.0,1.41,6.87,-95.74
2025-09-05,Campaign_003,Google Ads,9756,2458,176,1245.75,5582.97,25.19,0.51,7.16,348.16
2025-12-03,Campaign_002,Google Ads,80412,3440,86,4806.73,9306.0,4.28,1.4,2.5,93.6
2025-12-02,Campaign_001,Google Ads,2794,3442,28,4962.36,7803.5,123.19,1.44,0.81,57.25
2025-12-01,Campaign_002,Google Ads,46703,2262,177,3372.12,1554.05,4.84,1.49,7.82,-53.91
2025-11-30,Campaign_003,Instagram,98222,3367,181,3564.7,1059.64,3.43,1.06,5.38,-70.27
2025-11-29,Campaign_009,Google Ads,36976,1339,74,1321.86,4625.68,3.62,0.99,5.53,249.94
2025-11-28,Campaign_007,Twitter,9069,2354,0,3535.35,7503.75,25.96,1.5,0.0,112.25
2025-11-27,Campaign_005,Google Ads,36044,3914,161,1857.65,5904.34,10.86,0.47,4.11,217.84
2025-11-26,Campaign_002,LinkedIn,89891,429,52,1837.38,1887.63,0.48,4.28,12.12,2.73
2025-11-25,Campaign_001,Facebook,89826,4672,46,4394.84,9302.69,5.2,0.94,0.98,111.67
2025-11-24,Campaign_010,LinkedIn,90432,2267,30,3106.47,8237.13,2.51,1.37,1.32,165.16
2025-11-23,Campaign_005,Instagram,34278,865,120,2455.66,5079.35,2.52,2.84,13.87,106.84
2025-11-22,Campaign_004,LinkedIn,56948,1718,108,3622.61,2301.81,3.02,2.11,6.29,-36.46
2025-11-21,Campaign_003,Instagram,73403,1219,56,1362.44,4906.37,1.66,1.12,4.59,260.12
2025-11-20,Campaign_007,Google Ads,50325,1465,17,2005.25,7522.14,2.91,1.37,1.16,275.12
2025-11-19,Campaign_003,LinkedIn,70837,1701,23,2730.92,1946.01,2.4,1.61,1.35,-28.74
2025-11-18,Campaign_010,Twitter,30684,67,42,2093.35,1536.9,0.22,31.24,62.69,-26.58
2025-11-17,Campaign_007,Instagram,66420,4330,118,2086.87,2206.86,6.52,0.48,2.73,5.75
2025-11-16,Campaign_010,Instagram,89450,3744,175,606.91,6922.7,4.19,0.16,4.67,1040.65
2025-11-15,Campaign_008,LinkedIn,6324,69,181,4668.84,4068.88,1.09,67.66,262.32,-12.85
2025-11-14,Campaign_001,LinkedIn,72497,3396,42,3741.13,969.81,4.68,1.1,1.24,-74.08
2025-11-13,Campaign_010,Instagram,51361,3819,139,1270.94,5361.12,7.44,0.33,3.64,321.82
2025-11-12,Campaign_001,Facebook,56154,202,56,3852.17,2725.89,0.36,19.07,27.72,-29.24
2025-11-11,Campaign_007,Facebook,52115,276,65,4847.71,4270.71,0.53,17.56,23.55,-11.9
2025-11-10,Campaign_002,Facebook,36763,501,40,3257.42,8456.56,1.36,6.5,7.98,159.61
2025-11-09,Campaign_005,Twitter,81266,857,111,1175.18,5874.09,1.05,1.37,12.95,399.85
2025-11-08,Campaign_006,Twitter,91755,3934,49,635.2,3838.85,4.29,0.16,1.25,504.35
2025-11-07,Campaign_008,Facebook,78434,4278,151,4223.8,5097.79,5.45,0.99,3.53,20.69
2025-11-06,Campaign_008,Twitter,20603,934,59,2929.75,4857.71,4.53,3.14,6.32,65.81
2025-11-05,Campaign_003,Google Ads,97064,2776,13,1967.14,2246.08,2.86,0.71,0.47,14.18
2025-11-04,Campaign_002,Facebook,13344,1421,138,4487.88,1827.56,10.65,3.16,9.71,-59.28
2025-11-03,Campaign_005,Instagram,95113,4580,21,3283.5,5184.32,4.82,0.72,0.46,57.89
2025-11-02,Campaign_008,Google Ads,17013,114,18,1405.49,1850.82,0.67,12.33,15.79,31.69
2025-11-01,Campaign_010,Facebook,96679,3603,43,2112.36,4589.75,3.73,0.59,1.19,117.28
2025-10-31,Campaign_008,Twitter,67842,3188,19,4524.22,5769.29,4.7,1.42,0.6,27.52
2025-10-30,Campaign_008,Twitter,7675,2137,108,3093.92,1109.09,27.84,1.45,5.05,-64.15
2025-10-29,Campaign_009,Twitter,35267,2757,172,3000.7,4372.78,7.82,1.09,6.24,45.73
2025-10-28,Campaign_010,LinkedIn,29146,860,38,368.48,1651.83,2.95,0.43,4.42,348.28
2025-10-27,Campaign_002,Instagram,80314,4164,165,4945.83,4560.91,5.18,1.19,3.96,-7.78
2025-10-26,Campaign_009,LinkedIn,36486,4659,53,2157.03,6370.37,12.77,0.46,1.14,195.33
2025-10-25,Campaign_007,Twitter,70481,4293,9,3482.11,4028.03,6.09,0.81,0.21,15.68
2025-10-24,Campaign_001,Facebook,24941,4868,130,78.95,2939.75,19.52,0.02,2.67,3623.56
2025-10-23,Campaign_003,Twitter,5388,4365,174,4117.67,4456.15,81.01,0.94,3.99,8.22
2025-10-22,Campaign_008,Instagram,51275,883,75,2170.35,7850.88,1.72,2.46,8.49,261.73
2025-10-21,Campaign_004,LinkedIn,31214,3020,65,4163.08,1433.28,9.68,1.38,2.15,-65.57
2025-10-20,Campaign_006,Instagram,56543,2585,194,4841.98,1766.51,4.57,1.87,7.5,-63.52
2025-10-19,Campaign_009,Twitter,96615,2823,18,1041.64,8548.51,2.92,0.37,0.64,720.68
2025-10-18,Campaign_004,Facebook,82670,3584,127,1847.2,7840.24,4.34,0.52,3.54,324.44
2025-10-17,Campaign_004,Google Ads,70665,3846,55,815.28,3222.96,5.44,0.21,1.43,295.32
2025-10-16,Campaign_008,LinkedIn,34830,1091,103,3201.23,7636.59,3.13,2.93,9.44,138.55
2025-10-15,Campaign_005,Google Ads,36345,2144,31,363.82,339.89,5.9,0.17,1.45,-6.58
2025-10-14,Campaign_006,Google Ads,79046,3578,1,884.72,6901.73,4.53,0.25,0.03,680.1
2025-10-13,Campaign_007,LinkedIn,6526,2744,44,470.52,9229.93,42.05,0.17,1.6,1861.64
2025-10-12,Campaign_009,Google Ads,59025,4271,44,3040.15,8801.5,7.24,0.71,1.03,189.51
2025-10-11,Campaign_009,Facebook,89453,3039,0,4918.06,7750.82,3.4,1.62,0.0,57.6
2025-10-10,Campaign_009,Twitter,52312,616,56,1187.53,467.3,1.18,1.93,9.09,-60.65
2025-10-09,Campaign_005,Instagram,79133,1745,113,4196.99,8455.71,2.21,2.41,6.48,101.47
2025-10-08,Campaign_003,Google Ads,42378,3811,99,4443.4,8259.76,8.99,1.17,2.6,85.89
2025-10-07,Campaign_004,Google Ads,43244,4442,179,3164.82,2745.6,10.27,0.71,4.03,-13.25
2025-10-06,Campaign_009,Google Ads,70006,4283,165,3279.28,9256.05,6.12,0.77,3.85,182.26
2025-10-05,Campaign_001,Twitter,89319,1732,86,1105.83,7716.75,1.94,0.64,4.97,597.82
2025-10-04,Campaign_008,Twitter,2838,3256,71,4879.8,2344.83,114.73,1.5,2.18,-51.95
2025-10-03,Campaign_001,Instagram,64589,4239,170,2389.74,3458.49,6.56,0.56,4.01,44.72
2025-10-02,Campaign_009,Instagram,89293,3243,186,1010.86,7927.52,3.63,0.31,5.74,684.24
2025-10-01,Campaign_004,Facebook,37788,3963,99,802.69,1518.9,10.49,0.2,2.5,89.23
2025-09-30,Campaign_006,Google Ads,5597,1538,171,2962.21,4993.79,27.48,1.93,11.12,68.58
2025-09-29,Campaign_009,LinkedIn,78157,3925,183,482.34,9385.2,5.02,0.12,4.66,1845.76
2025-09-28,Campaign_005,Google Ads,84112,1547,74,3859.2,173.4,1.84,2.49,4.78,-95.51
2025-09-27,Campaign_002,LinkedIn,50773,4015,112,3916.88,4141.33,7.91,0.98,2.79,5.73
2025-09-26,Campaign_010,Google Ads,74102,1277,41,3913.1,3448.3,1.72,3.06,3.21,-11.88
2025-09-25,Campaign_001,Twitter,39315,1891,54,4437.81,9958.9,4.81,2.35,2.86,124.41
2025-09-24,Campaign_006,Facebook,39085,2581,52,3364.16,5551.17,6.6,1.3,2.01,65.01
2025-09-23,Campaign_004,Instagram,74790,2294,45,4886.77,130.49,3.07,2.13,1.96,-97.33
2025-09-22,Campaign_010,Twitter,43849,3987,193,2673.66,9208.39,9.09,0.67,4.84,244.41
2025-09-21,Campaign_004,Facebook,54310,4834,0,4245.69,8710.29,8.9,0.88,0.0,105.16
2025-09-20,Campaign_010,Twitter,1290,4830,127,3980.05,3215.98,374.42,0.82,2.63,-19.2
2025-09-19,Campaign_009,Facebook,57884,4966,35,1813.45,4364.56,8.58,0.37,0.7,140.68
2025-09-18,Campaign_003,LinkedIn,74494,2834,52,126.92,7349.17,3.8,0.04,1.83,5690.4
2025-09-17,Campaign_005,Facebook,45528,710,106,4569.43,2617.8,1.56,6.44,14.93,-42.71
2025-09-16,Campaign_008,Google Ads,94796,3361,114,1843.29,5810.75,3.55,0.55,3.39,215.24
2025-09-15,Campaign_007,Google Ads,74683,2161,72,3213.48,7683.96,2.89,1.49,3.33,139.12
2025-09-14,Campaign_010,LinkedIn,62012,2724,34,2107.16,3913.83,4.39,0.77,1.25,85.74
2025-09-13,Campaign_005,Instagram,89776,744,124,4446.84,2171.52,0.83,5.98,16.67,-51.17
2025-09-12,Campaign_010,LinkedIn,82628,312,90,3549.8,3276.41,0.38,11.38,28.85,-7.7
2025-09-11,Campaign_002,LinkedIn,14497,4307,32,4698.93,5119.04,29.71,1.09,0.74,8.94
2025-09-10,Campaign_009,Google Ads,28506,3898,59,2082.66,9643.04,13.67,0.53,1.51,363.02
2025-09-09,Campaign_008,Google Ads,80360,3954,4,102.36,7235.48,4.92,0.03,0.1,6968.66
2025-09-08,Campaign_009,Instagram,15127,3629,147,2278.09,2256.89,23.99,0.63,4.05,-0.93
2025-09-07,Campaign_007,Twitter,69164,4656,43,3021.98,6457.89,6.73,0.65,0.92,113.7
2025-09-06,Campaign_003,Google Ads,27681,1303,20,117.47,7381.83,4.71,0.09,1.53,6184.01
2025-09-05,Campaign_004,LinkedIn,69637,3273,44,4148.07,5141.35,4.7,1.27,1.34,23.95
2025-12-03,Campaign_002,Facebook,66796,136,52,4053.68,7024.96,0.2,29.81,38.24,73.3
2025-12-02,Campaign_007,Twitter,72823,3319,60,3216.91,6365.94,4.56,0.97,1.81,97.89
2025-12-01,Campaign_004,Google Ads,6865,999,128,2534.5,7566.8,14.55,2.54,12.81,198.55
2025-11-30,Campaign_003,Facebook,23041,2198,154,2203.02,7536.1,9.54,1.0,7.01,242.08
2025-11-29,Campaign_001,Facebook,2047,2992,199,716.31,2218.77,146.17,0.24,6.65,209.75
2025-11-28,Campaign_006,LinkedIn,72672,90,199,4666.58,4321.35,0.12,51.85,221.11,-7.4
2025-11-27,Campaign_002,Twitter,20210,903,12,4490.63,3086.29,4.47,4.97,1.33,-31.27
2025-11-26,Campaign_003,Instagram,27860,2165,56,864.37,3403.64,7.77,0.4,2.59,293.77
2025-11-25,Campaign_007,LinkedIn,17349,2857,136,1476.12,7764.72,16.47,0.52,4.76,426.02
2025-11-24,Campaign_005,Twitter,60311,1590,182,334.48,9020.49,2.64,0.21,11.45,2596.87
2025-11-23,Campaign_010,Google Ads,71338,3073,49,1892.52,5981.02,4.31,0.62,1.59,216.03
2025-11-22,Campaign_005,Instagram,67132,1639,131,4458.21,2160.74,2.44,2.72,7.99,-51.53
2025-11-21,Campaign_008,Google Ads,18060,1174,141,2276.3,5707.92,6.5,1.94,12.01,150.75
2025-11-20,Campaign_006,Twitter,40126,4150,9,2158.27,9629.25,10.34,0.52,0.22,346.16
2025-11-19,Campaign_005,Instagram,66991,307,99,747.84,7072.02,0.46,2.44,32.25,845.66
2025-11-18,Campaign_006,Facebook,66315,2080,68,1442.61,6543.81,3.14,0.69,3.27,353.61
2025-11-17,Campaign_004,Facebook,81088,349,59,500.68,6211.14,0.43,1.43,16.91,1140.54
2025-11-16,Campaign_007,Google Ads,71194,3771,137,4479.96,1622.29,5.3,1.19,3.63,-63.79
2025-11-15,Campaign_006,Facebook,68629,4010,112,2448.62,3017.43,5.84,0.61,2.79,23.23
2025-11-14,Campaign_010,Facebook,86909,4810,11,2673.84,6101.11,5.53,0.56,0.23,128.18
2025-11-13,Campaign_007,Twitter,37290,3974,33,260.4,2126.71,10.66,0.07,0.83,716.71
2025-11-12,Campaign_010,LinkedIn,1042,1188,83,1972.15,7558.07,114.01,1.66,6.99,283.24
2025-11-11,Campaign_001,Google Ads,45322,4977,56,4041.67,9085.77,10.98,0.81,1.13,124.8
2025-11-10,Campaign_002,Google Ads,35972,533,110,2036.16,2323.94,1.48,3.82,20.64,14.13
2025-11-09,Campaign_010,Twitter,20851,1854,19,2882.64,6494.3,8.89,1.55,1.02,125.29
2025-11-08,Campaign_005,Twitter,63274,3512,51,81.27,6781.29,5.55,0.02,1.45,8244.15
2025-11-07,Campaign_006,Facebook,8853,4698,58,3145.23,5044.88,53.07,0.67,1.23,60.4
2025-11-06,Campaign_002,Facebook,34603,3258,156,3248.08,8027.91,9.42,1.0,4.79,147.16
2025-11-05,Campaign_006,Facebook,89993,4800,152,2952.56,3882.02,5.33,0.62,3.17,31.48
2025-11-04,Campaign_002,LinkedIn,7976,1024,28,3083.12,8871.98,12.84,3.01,2.73,187.76
2025-11-03,Campaign_004,Facebook,63082,4244,86,1395.88,8142.68,6.73,0.33,2.03,483.34
2025-11-02,Campaign_004,LinkedIn,16750,3448,119,1032.87,1004.98,20.59,0.3,3.45,-2.7
2025-11-01,Campaign_004,Facebook,23174,4713,52,1719.75,9437.98,20.34,0.36,1.1,448.8
2025-10-31,Campaign_005,Instagram,12989,3914,35,747.78,9024.85,30.13,0.19,0.89,1106.89
2025-10-30,Campaign_009,Instagram,55564,4020,93,2902.64,3645.99,7.23,0.72,2.31,25.61
2025-10-29,Campaign_001,LinkedIn,27226,2130,98,1795.02,8153.12,7.82,0.84,4.6,354.21
2025-10-28,Campaign_010,Twitter,42892,4806,109,354.43,9794.96,11.2,0.07,2.27,2663.58
2025-10-27,Campaign_009,Instagram,67080,2520,78,4521.95,4532.3,3.76,1.79,3.1,0.23
2025-10-26,Campaign_005,Twitter,93748,664,170,2938.64,8468.37,0.71,4.43,25.6,188.17
2025-10-25,Campaign_010,Facebook,13308,2938,66,4382.26,2466.52,22.08,1.49,2.25,-43.72
2025-10-24,Campaign_005,Instagram,60266,780,71,3952.79,1261.72,1.29,5.07,9.1,-68.08
2025-10-23,Campaign_008,Twitter,31041,4685,144,4607.6,6794.59,15.09,0.98,3.07,47.46
2025-10-22,Campaign_006,Google Ads,17005,3778,37,1271.69,9632.96,22.22,0.34,0.98,657.49
2025-10-21,Campaign_006,LinkedIn,36728,2080,86,3197.17,6942.06,5.66,1.54,4.13,117.13
2025-10-20,Campaign_009,Instagram,17820,4783,91,2945.92,7521.77,26.84,0.62,1.9,155.33
2025-10-19,Campaign_010,Twitter,40614,3386,186,2819.93,9585.02,8.34,0.83,5.49,239.9
2025-10-18,Campaign_007,Twitter,55144,76,169,111.2,3393.53,0.14,1.46,222.37,2951.74
2025-10-17,Campaign_004,Instagram,74994,147,147,509.1,6439.32,0.2,3.46,100.0,1164.84
2025-10-16,Campaign_006,Instagram,2054,98,137,1026.27,158.34,4.77,10.47,139.8,-84.57
2025-10-15,Campaign_002,Instagram,96608,2269,102,2100.23,253.29,2.35,0.93,4.5,-87.94
2025-10-14,Campaign_004,Google Ads,40182,2424,130,4143.74,5041.7,6.03,1.71,5.36,21.67
2025-10-13,Campaign_005,LinkedIn,11080,817,178,1625.27,2506.05,7.37,1.99,21.79,54.19
2025-10-12,Campaign_009,Facebook,44795,1529,6,4409.01,736.24,3.41,2.88,0.39,-83.3
2025-10-11,Campaign_002,Facebook,31256,2156,21,3512.48,8204.82,6.9,1.63,0.97,133.59
2025-10-10,Campaign_008,Facebook,34831,2158,101,4778.28,5295.91,6.2,2.21,4.68,10.83
2025-10-09,Campaign_010,LinkedIn,9751,3939,191,541.8,7346.02,40.4,0.14,4.85,1255.85
2025-10-08,Campaign_008,LinkedIn,79984,510,69,4946.2,2722.77,0.64,9.7,13.53,-44.95
2025-10-07,Campaign_010,Facebook,53699,984,154,4913.05,3504.94,1.83,4.99,15.65,-28.66
2025-10-06,Campaign_006,Twitter,71930,259,67,4359.02,9221.66,0.36,16.83,25.87,111.55
2025-10-05,Campaign_007,Facebook,50033,239,62,4066.01,4112.74,0.48,17.01,25.94,1.15
2025-10-04,Campaign_008,Google Ads,35732,2132,77,1425.09,4174.49,5.97,0.67,3.61,192.93
2025-10-03,Campaign_008,Twitter,85080,3833,91,3712.78,5927.09,4.51,0.97,2.37,59.64
2025-10-02,Campaign_006,Google Ads,9805,4738,48,401.67,641.03,48.32,0.08,1.01,59.59
2025-10-01,Campaign_008,Facebook,75740,1315,73,3347.27,2374.04,1.74,2.55,5.55,-29.08
2025-09-30,Campaign_005,Facebook,62720,3570,38,3112.5,4632.42,5.69,0.87,1.06,48.83
2025-09-29,Campaign_002,LinkedIn,94022,1218,195,2244.8,4113.15,1.3,1.84,16.01,83.23
2025-09-28,Campaign_001,Google Ads,29092,2264,78,1193.67,7047.96,7.78,0.53,3.45,490.44
2025-09-27,Campaign_004,Instagram,59613,4815,102,3117.33,2555.78,8.08,0.65,2.12,-18.01
2025-09-26,Campaign_008,Twitter,61152,3000,57,640.09,5171.66,4.91,0.21,1.9,707.96
2025-09-25,Campaign_010,Google Ads,57942,934,118,2643.49,809.51,1.61,2.83,12.63,-69.38
2025-09-24,Campaign_005,Instagram,70015,2802,96,1428.78,6970.69,4.0,0.51,3.43,387.88
2025-09-23,Campaign_002,Google Ads,83896,4298,64,4331.57,9593.43,5.12,1.01,1.49,121.48
2025-09-22,Campaign_009,Facebook,33748,3110,48,4785.04,558.66,9.22,1.54,1.54,-88.32
2025-09-21,Campaign_001,Instagram,19543,1830,147,117.12,4132.3,9.36,0.06,8.03,3428.26
2025-09-20,Campaign_001,Google Ads,4460,1781,178,1747.68,9352.74,39.93,0.98,9.99,435.15
2025-09-19,Campaign_002,LinkedIn,99284,25,78,3513.04,5440.22,0.03,140.52,312.0,54.86
2025-09-18,Campaign_007,Facebook,13033,2489,47,2371.37,3064.62,19.1,0.95,1.89,29.23
2025-09-17,Campaign_009,Google Ads,85477,3448,89,4393.92,7748.72,4.03,1.27,2.58,76.35
2025-09-16,Campaign_010,Twitter,27628,729,83,1409.76,8088.21,2.64,1.93,11.39,473.73
2025-09-15,Campaign_010,Google Ads,35257,4696,21,1140.25,6825.23,13.32,0.24,0.45,498.57
2025-09-14,Campaign_006,Twitter,82281,1696,55,3085.08,5795.47,2.06,1.82,3.24,87.85
2025-09-13,Campaign_010,LinkedIn,43062,4841,146,4271.92,1813.65,11.24,0.88,3.02,-57.54
2025-09-12,Campaign_003,Instagram,96416,25,116,3629.59,7594.05,0.03,145.18,464.0,109.23
2025-09-11,Campaign_009,Instagram,6830,780,99,3943.53,9479.39,11.42,5.06,12.69,140.38
2025-09-10,Campaign_007,Facebook,25000,2787,104,1905.61,7282.94,11.15,0.68,3.73,282.18
2025-09-09,Campaign_006,Google Ads,46778,1221,100,902.25,6481.75,2.61,0.74,8.19,618.4
2025-09-08,Campaign_002,Twitter,13154,2683,154,3493.49,6765.32,20.4,1.3,5.74,93.66
2025-09-07,Campaign_001,Google Ads,19702,3551,117,3252.2,9335.19,18.02,0.92,3.29,187.04
2025-09-06,Campaign_003,Facebook,59132,4804,19,1023.64,7554.15,8.12,0.21,0.4,637.97
2025-09-05,Campaign_005,Google Ads,49135,3386,107,3765.07,855.19,6.89,1.11,3.16,-77.29
2025-12-03,Campaign_008,LinkedIn,84708,2665,4,1014.98,8330.29,3.15,0.38,0.15,720.73
2025-12-02,Campaign_006,LinkedIn,40915,2174,70,1167.37,7272.56,5.31,0.54,3.22,522.99
2025-12-01,Campaign_006,LinkedIn,39984,2722,84,804.19,9227.65,6.81,0.3,3.09,1047.45
2025-11-30,Campaign_010,Twitter,55469,1333,117,1722.46,2182.64,2.4,1.29,8.78,26.72
2025-11-29,Campaign_007,Facebook,81736,435,111,117.61,7959.95,0.53,0.27,25.52,6668.09
2025-11-28,Campaign_002,Google Ads,85707,4151,84,4210.36,5327.75,4.84,1.01,2.02,26.54
2025-11-27,Campaign_009,Instagram,25137,537,158,4326.22,7753.65,2.14,8.06,29.42,79.22
2025-11-26,Campaign_003,Facebook,51344,3165,121,1013.29,7633.81,6.16,0.32,3.82,653.37
2025-11-25,Campaign_010,Facebook,85338,3025,70,2027.85,3895.97,3.54,0.67,2.31,92.12
2025-11-24,Campaign_001,LinkedIn,2181,1304,107,4540.25,6567.65,59.79,3.48,8.21,44.65
2025-11-23,Campaign_006,Instagram,24836,3131,21,608.89,1002.93,12.61,0.19,0.67,64.71
2025-11-22,Campaign_006,Twitter,73229,3321,2,4753.76,6173.11,4.54,1.43,0.06,29.86
2025-11-21,Campaign_007,Facebook,88387,1944,175,360.59,7513.17,2.2,0.19,9.0,1983.58
2025-11-20,Campaign_008,Facebook,52480,3350,197,4203.66,7043.96,6.38,1.25,5.88,67.57
2025-11-19,Campaign_003,Google Ads,20194,64,114,1855.45,6634.34,0.32,28.99,178.12,257.56
2025-11-18,Campaign_010,Google Ads,11587,2013,172,420.34,6625.15,17.37,0.21,8.54,1476.14
2025-11-17,Campaign_002,Facebook,71705,703,159,3382.26,471.72,0.98,4.81,22.62,-86.05
2025-11-16,Campaign_008,Facebook,53415,2750,175,3452.96,9286.23,5.15,1.26,6.36,168.94
2025-11-15,Campaign_006,Instagram,5059,2933,13,700.07,3699.39,57.98,0.24,0.44,428.43
2025-11-14,Campaign_007,Twitter,59255,1066,189,1496.7,790.95,1.8,1.4,17.73,-47.15
2025-11-13,Campaign_002,Twitter,81471,3758,141,4581.8,563.4,4.61,1.22,3.75,-87.7
